placa,marca,modelo,anio,color,clase,fecha_matricula,anio_matricula,servicio,fecha_caducidad,polarizado
GSM7083,KIA,PICANTO R LX 1.0 4P 4X2 TM,2015,BLANCO,AUTOMOVIL,20-02-2024,2024,USO PARTICULAR,30-04-2029,No existe registro de polarizado
GSM7084,HYUNDAI,ACCENT 1.6 4P 4X2 TM,2015,DORADO,AUTOMOVIL,13-05-2024,2024,USO PARTICULAR,31-05-2029,No existe registro de polarizado
GTN5411,KIA,SOLUTO LX AC 1.4 4P 4X2 TM,2023,PLOMO,AUTOMOVIL,22-05-2023,2023,USO PARTICULAR,20-05-2028,No existe registro de polarizado
GTN5412,KIA,SOLUTO LX AC 1.4 4P 4X2 TM,2024,NEGRO,AUTOMOVIL,22-05-2023,2023,USO PARTICULAR,20-05-2028,No existe registro de polarizado
GTN5413,KIA,CARENS EX AC 1.5 5P 4X2 TA,2023,NEGRO,VEHICULO UTILITARIO,23-05-2023,2023,USO PARTICULAR,21-05-2028,No existe registro de polarizado
GTN5414,KIA,SELTOS LX AC 1.6 5P 4X2 TM,2023,PLATEADO,VEHICULO UTILITARIO,20-08-2024,2024,USO PARTICULAR,19-08-2029,No existe registro de polarizado
GTN5415,KIA,SELTOS LX AC 1.6 5P 4X2 TM,2023,PLATEADO,VEHICULO UTILITARIO,23-05-2023,2023,USO PARTICULAR,21-05-2028,No existe registro de polarizado
GTM8514,KIA,SOLUTO LX AC 1.4 4P 4X2 TM,2023,BLANCO,AUTOMOVIL,19-06-2025,2025,USO PARTICULAR,18-06-2030,No existe registro de polarizado
GTM8515,KIA,PICANTO EX AC 1.2 4P 4X2 TM,2023,ROJO,AUTOMOVIL,27-02-2023,2023,USO PARTICULAR,26-02-2028,No existe registro de polarizado
GTM8516,KIA,SOLUTO LX AC 1.4 4P 4X2 TM,2023,NEGRO,AUTOMOVIL,27-02-2023,2023,USO PARTICULAR,26-02-2028,No existe registro de polarizado
GTM8517,KIA,PICANTO EX AC 1.2 4P 4X2 TM,2023,PLATEADO,AUTOMOVIL,27-02-2023,2023,USO PARTICULAR,26-02-2028,No existe registro de polarizado
GTM8518,KIA,SONET LX STD AC 1.5 5P 4X2 TM,2023,AZUL,VEHICULO UTILITARIO,12-12-2023,2023,PARTICULAR,10-12-2028,No existe registro de polarizado
PBR4435,FORD,F150 FX4 CREW CAB 4X4,2010,ROJO,CAMIONETA,26-06-2020,2020,USO PARTICULAR,30-06-2025,No existe registro de polarizado
PBR4436,CHEVROLET,GRAND VITARA 2.0L 5P DLX TM 4X2,2011,NEGRO,VEHICULO UTILITARIO,05-06-2025,2025,USO PARTICULAR,31-07-2030,No existe registro de polarizado
PBR4437,CHEVROLET,OPTRA ADVANCE 1.8L 4P TM,2011,PLOMO,AUTOMOVIL,14-08-2023,2023,USO PARTICULAR,14-08-2028,No existe registro de polarizado
PBR4438,CHEVROLET,AVEO ACTIVO 1.6L 4P AC,2011,BLANCO,AUTOMOVIL,12-12-2024,2024,USO PARTICULAR,30-09-2029,No existe registro de polarizado
PBR4439,CHEVROLET,LUV D-MAX 2.4L CD TM 4X2 ACTIVA,2011,PLATEADO,CAMIONETA,20-05-2022,2022,USO PARTICULAR,19-05-2027,No existe registro de polarizado
ABA9145,HINO,GH1JMUA,2010,BLANCO,CAMION,09-07-2024,2024,TRANSP. PUBLICO,30-06-2029,No existe registro de polarizado
ABA9146,CHEVROLET,GRAND VITARA 2.0L 5P DLX TM 4X2,2010,DORADO,VEH UTILITARIO,16-02-2023,2023,PARTICULAR,15-02-2028,No existe registro de polarizado
ABA9147,CHEVROLET,NHR 2.8 2P 4X2 TM DIESEL,2010,BLANCO,CAMION,27-08-2024,2024,USO PARTICULAR,31-08-2029,No existe registro de polarizado
ABA9148,CHEVROLET,AVEO ACTIVO 1.6L 4P STD,2010,PLATEADO,AUTOMOVIL,14-10-2020,2020,USO PARTICULAR,30-09-2025,No existe registro de polarizado
ABA9149,HYUNDAI,GETZ 5P 1.6,2011,BLANCO,AUTOMOVIL,27-02-2024,2024,USO PARTICULAR,31-10-2029,No existe registro de polarizado
ABA9150,GMC,SIERRA,2010,BLANCO,CAMIONETA,04-07-2024,2024,USO PARTICULAR,03-07-2029,No existe registro de polarizado
ABA9151,MERCEDES BENZ,ACTROS 3353S,2010,ANARANJADO,UNIDAD DE CARGA Y REMOLQUE,27-02-2023,2023,USO PUBLICO,29-02-2028,No existe registro de polarizado
ABA9152,CHEVROLET,LUV D-MAX 2.5L DIESEL CS TM 4X2,2009,PLATEADO,CAMIONETA,26-03-2025,2025,PARTICULAR,31-03-2030,No existe registro de polarizado
ABA9153,CHEVROLET,LUV D-MAX 3.0L DIESEL CD TM 4X4,2010,PLATEADO,CAMIONETA,14-11-2014,2014,USO PARTICULAR,30-04-2018,No existe registro de polarizado
ABA9154,HYUNDAI,TUCSON IX GL 5P 4X2 2.0 TM AC,2011,PLATEADO,VEHICULO UTILITARIO,17-08-2019,2019,USO PARTICULAR,15-08-2024,No existe registro de polarizado
ABC8692,MAZDA,BT-50 CD STD FL TM 2.18 4P 4X2,2013,BLANCO,CAMIONETA,18-03-2021,2021,PARTICULAR,31-03-2026,No existe registro de polarizado
ABC8693,HYUNDAI,NEW ACCENT 4P 1.4 SF,2012,BLANCO,AUTOMOVIL,08-03-2023,2023,USO PARTICULAR,06-03-2028,No existe registro de polarizado
ABC8694,MAZDA,BT-50 CD STD FL TM 2.18 4P 4X2,2013,BLANCO,CAMIONETA,16-05-2023,2023,TRANSP. PUBLICO,31-05-2028,No existe registro de polarizado
ABC8695,HYUNDAI,TUCSON IX TM 2.0 5P 4X2 STD,2013,VINO,VEHICULO UTILITARIO,20-06-2025,2025,USO PARTICULAR,19-06-2030,No existe registro de polarizado
ABC8696,HYUNDAI,I10 AC TM 1.2 5P 4X2,2013,PLOMO,AUTOMOVIL,21-04-2022,2022,USO PARTICULAR,20-04-2027,No existe registro de polarizado
ABC8697,NISSAN,ROGUE S 2.5 5P 4X2 TA,2010,NEGRO,VEHICULO UTILITARIO,15-12-2023,2023,USO PARTICULAR,13-12-2028,No existe registro de polarizado
ABC8698,CHEVROLET,NPR 75H CAMION CHASIS CABINADO TM 5.1 2P 4X2,2013,BLANCO,CAMION,14-06-2022,2022,USO PUBLICO,30-09-2027,No existe registro de polarizado
ABC8699,CHEVROLET,NPR 75L-HL5VAYCLN CAMION CHASIS CABINADO,2012,BLANCO,CAMION,20-05-2021,2021,PARTICULAR,31-10-2026,No existe registro de polarizado
ABC8700,JEEP,PATRIOT AC 3.0 5P 4X4 TA,2012,NEGRO,VEHICULO UTILITARIO,08-09-2022,2022,USO PARTICULAR,30-11-2027,No existe registro de polarizado
ABC8701,HINO,XZU640L-HKMLJ3 4.0 2P 4X2 TM,2013,BLANCO,CAMION,18-02-2021,2021,USO PARTICULAR,28-02-2026,No existe registro de polarizado
GBP3413,CHEVROLET,SAIL LTZ AC 1.4 5P 4X2 TM,2018,AMARILLO,AUTOMOVIL,12-08-2021,2021,USO PUBLICO,30-09-2026,No existe registro de polarizado
GBP3414,CHEVROLET,AVEO FAMILY STD 1.5 4P 4X2 TM,2018,AMARILLO,AUTOMOVIL,12-08-2021,2021,USO PUBLICO,31-05-2026,No existe registro de polarizado
GBP3415,MACK,CXU613E TRAILER AC 12.8 2P 6X4 TM DIESEL,2014,BLANCO,UNIDAD DE CARGA Y REMOLQUE,12-08-2021,2021,USO PUBLICO,30-09-2026,No existe registro de polarizado
GBP3416,MACK,GU813E TRAILER,2013,BLANCO,UNIDAD DE CARGA Y REMOLQUE,12-08-2021,2021,USO PUBLICO,31-08-2026,No existe registro de polarizado
GBP3417,CITROEN,C-ELYSEE N1 AC 1.6 4P 4X2 TM,2021,AMARILLO,AUTOMOVIL,17-02-2023,2023,USO PUBLICO,16-02-2028,No existe registro de polarizado
GBP3418,CHEVROLET,AVEO FAMILY STD 1.5 4P 4X2 TM,2015,AMARILLO,AUTOMOVIL,12-08-2021,2021,USO PUBLICO,31-05-2026,No existe registro de polarizado
GBP3419,KIA,CERATO STD AC 1.6 4P 4X2 TM,2015,AMARILLO,AUTOMOVIL,12-08-2021,2021,USO PUBLICO,28-02-2026,No existe registro de polarizado
GBP3420,CHEVROLET,SAIL LS AC 1.5 4P 4X2 TM,2022,AMARILLO,AUTOMOVIL,13-08-2021,2021,USO PUBLICO,12-08-2026,No existe registro de polarizado
GBP3421,CHEVROLET,SAIL STD 1.4 4P 4X2 TM,2016,AMARILLO,AUTOMOVIL,24-03-2025,2025,USO PUBLICO,23-03-2030,No existe registro de polarizado
GBP3422,CHEVROLET,SAIL LS AC 1.5 4P 4X2 TM,2022,AMARILLO,AUTOMOVIL,13-08-2021,2021,USO PUBLICO,12-08-2026,No existe registro de polarizado
GCA9377,JAC,HFC1037DEV LUXURY AC 2.0 4P 4X2 TM,2019,PLOMO,CAMIONETA,18-12-2023,2023,USO PARTICULAR,31-08-2028,No existe registro de polarizado
GCA9378,HYUNDAI,GRAND I10 HB 1.2 5P 4X2 TM,2019,ROJO,AUTOMOVIL,13-04-2023,2023,USO PARTICULAR,30-09-2028,No existe registro de polarizado
GCA9379,HYUNDAI,GRAND I10 AC 1.2 4P 4X2 TM,2019,BLANCO,AUTOMOVIL,25-04-2023,2023,USO PARTICULAR,23-04-2028,No existe registro de polarizado
GCA9380,TOYOTA,RAV4 AC 2.0 5P 4X2 TM,2019,DORADO,VEHICULO UTILITARIO,24-10-2018,2018,USO PARTICULAR,23-10-2023,No existe registro de polarizado
GCA9381,CHERY,ARRIZO 3-A19 AC 1.5 4P 4X2 TM,2019,NEGRO,AUTOMOVIL,08-02-2023,2023,USO PARTICULAR,29-02-2028,No existe registro de polarizado
GCA9382,CHERY,A13T TIGGO2 AC 1.5 5P 4X2 TM,2019,PLATEADO,VEHICULO UTILITARIO,08-03-2024,2024,USO PARTICULAR,31-03-2029,No existe registro de polarizado
GCA9383,CITROEN,C3 SHINE AC 1.6 5P 4X2 TA,2019,PLATEADO,AUTOMOVIL,03-05-2023,2023,USO PARTICULAR,30-04-2028,No existe registro de polarizado
GCA9384,CITROEN,BERLINGO B9 N2 AC 1.6 5P 4X2 TM DIESEL,2019,BLANCO,CAMIONETA,25-05-2023,2023,USO PARTICULAR,31-05-2028,No existe registro de polarizado
GCA9385,CITROEN,BERLINGO B9 AC 1.6 5P 4X2 TM DIESEL,2019,BLANCO,CAMIONETA,27-02-2023,2023,USO PARTICULAR,30-06-2028,No existe registro de polarizado
GCA9386,KIA,14553,2010,BLANCO,AUTOMOVIL,25-10-2018,2018,USO PARTICULAR,30-09-2023,No existe registro de polarizado
GMD0978,HONDA,CRV RD 6842PKK,2002,ROJO,VEHICULO UTILITARIO,22-11-2021,2021,USO PARTICULAR,30-09-2026,No existe registro de polarizado
GMD0979,SKODA,FABIA COMBI COMFORT,2003,AZUL,AUTOMOVIL,11-10-2021,2021,USO PARTICULAR,31-10-2026,No existe registro de polarizado
GMD0980,AUDI,A3 ATTRACTION 1.8T 5P TM,2002,PLATEADO,AUTOMOVIL,29-07-2011,2011,USO PARTICULAR,27-07-2016,No existe registro de polarizado
GMD0982,NISSAN,DOBLE CABINA 4X4 M/T,2003,PLATEADO,CAMIONETA,22-03-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
GMD0983,KIA,CARENS 7 PASAJEROS,2003,VINO,VEHICULO UTILITARIO,21-09-2021,2021,PARTICULAR,20-09-2026,No existe registro de polarizado
GMD0984,CHEVROLET,KODIAK 241E,2002,BLANCO,CAMION,26-03-2021,2021,USO PUBLICO,31-05-2026,No existe registro de polarizado
GMD0985,CHEVROLET,GRAN VITARA 5P DLX T/M A/C,2003,PLOMO,VEHICULO UTILITARIO,31-08-2023,2023,USO PARTICULAR,29-08-2028,No existe registro de polarizado
GMD0986,CHEVROLET,LUV 4X2 C/S DIESEL,2003,BLANCO,CAMIONETA,17-07-2024,2024,USO PARTICULAR,31-07-2029,No existe registro de polarizado
GMD0987,KIA,SPORTAGE WAGON,2003,VERDE,VEHICULO UTILITARIO,09-05-2023,2023,PARTICULAR,07-05-2028,No existe registro de polarizado
GSA8770,HYUNDAI,I10 5DR 1.1 AC,2011,DORADO,AUTOMOVIL,16-05-2025,2025,USO PARTICULAR,15-05-2030,No existe registro de polarizado
GSA8771,KIA,RIO 1.4L LX 4P AC,2011,PLOMO,AUTOMOVIL,11-04-2025,2025,USO PARTICULAR,28-02-2030,No existe registro de polarizado
GSA8772,HINO,FC9JJSA,2011,BLANCO,CAMION,26-03-2025,2025,USO PARTICULAR,31-03-2030,No existe registro de polarizado
GSA8773,KIA,PREGIO,2011,PLATEADO,CAMIONETA,30-09-2021,2021,PARTICULAR,29-09-2026,No existe registro de polarizado
GSA8774,HINO,XZU413L-HKMMD3,2011,BLANCO,CAMION,10-02-2023,2023,USO PARTICULAR,10-02-2028,No existe registro de polarizado
GSA8775,KIA,K3000 4X2,2011,BLANCO,CAMION,25-08-2023,2023,USO PARTICULAR,30-06-2028,No existe registro de polarizado
GSA8776,KIA,PREGIO,2011,AZUL,CAMIONETA,11-05-2023,2023,USO PARTICULAR,09-05-2028,No existe registro de polarizado
GSA8777,CHEVROLET,11964,2011,PLOMO,AUTOMOVIL,28-08-2020,2020,USO PARTICULAR,31-08-2025,No existe registro de polarizado
GSA8778,CHEVROLET,LUV D-MAX 2.4L CD TM 4X2 OPTIMA,2011,BLANCO,CAMIONETA,13-12-2022,2022,USO PARTICULAR,12-12-2027,No existe registro de polarizado
GSA8779,KIA,9566,2011,PLATEADO,VEHICULO UTILITARIO,29-07-2020,2020,USO PARTICULAR,28-07-2025,No existe registro de polarizado
GSH8144,CHEVROLET,AVEO FAMILY AC TM 1.5 4P 4X2,2013,PLOMO,AUTOMOVIL,17-06-2022,2022,USO PARTICULAR,31-05-2027,No existe registro de polarizado
GSH8145,NISSAN,SENTRA TM 1.6 5P 4X2 AC,2013,PLATEADO,AUTOMOVIL,04-07-2024,2024,USO PARTICULAR,03-07-2029,No existe registro de polarizado
GSH8146,CHEVROLET,SAIL TM 1.4 4P 4X2 AC,2013,NEGRO,AUTOMOVIL,08-05-2023,2023,PARTICULAR,06-05-2028,No existe registro de polarizado
GSH8147,CHEVROLET,AVEO FAMILY AC TM 1.5 4P 4X2,2013,PLATEADO,AUTOMOVIL,15-02-2022,2022,USO PARTICULAR,14-02-2027,No existe registro de polarizado
GSH8148,CHEVROLET,GRAND VITARA STD TM 2.0 5P 4X2,2013,DORADO,VEHICULO UTILITARIO,01-12-2023,2023,USO PARTICULAR,29-11-2028,No existe registro de polarizado
GSH8149,MAZDA,BT-50 CS STD FL TM 2.18 2P 4X2,2013,PLATEADO,CAMIONETA,25-09-2017,2017,USO PARTICULAR,30-10-2022,No existe registro de polarizado
GSH8150,CHEVROLET,SPARK ACTIVO AC TM 1.0 5P 4X2,2013,AZUL,AUTOMOVIL,05-03-2024,2024,USO PARTICULAR,04-03-2029,No existe registro de polarizado
GSH8151,CHEVROLET,SAIL TM 1.4 4P 4X2 AC,2013,DORADO,AUTOMOVIL,24-02-2025,2025,USO PARTICULAR,23-02-2030,No existe registro de polarizado
GSH8152,FIAT,PALIO ATTRACTIVE TM 1.4 5P 4X2,2013,PLOMO,AUTOMOVIL,13-08-2022,2022,USO PARTICULAR,31-03-2027,No existe registro de polarizado
GSH8153,CHEVROLET,AVEO FAMILY AC TM 1.5 4P 4X2,2013,DORADO,AUTOMOVIL,26-07-2022,2022,USO PARTICULAR,25-07-2027,No existe registro de polarizado
GSB1287,CHEVROLET,LUV D-MAX 2.4L CD TM 4X2 OPTIMA,2011,DORADO,CAMIONETA,24-03-2025,2025,PARTICULAR,23-03-2030,No existe registro de polarizado
GSB1288,CHEVROLET,10811,2011,PLATEADO,VEHICULO UTILITARIO,14-09-2020,2020,PARTICULAR,30-09-2025,No existe registro de polarizado
GSB1289,CHEVROLET,N200 VAN PASAJEROS 1.2L TM,2012,ROJO,CAMIONETA,22-01-2021,2021,USO PARTICULAR,31-10-2026,No existe registro de polarizado
GSB1290,CHEVROLET,TAHOE HIBRIDA 5P 6.0L 4X4 TA,2011,BLANCO,VEHICULO UTILITARIO,12-12-2024,2024,USO PARTICULAR,11-12-2029,No existe registro de polarizado
GSB1291,CHEVROLET,LUV D-MAX 2.4L CD TM 4X2 OPTIMA,2011,BLANCO,CAMIONETA,01-05-2025,2025,USO PARTICULAR,30-04-2030,No existe registro de polarizado
GSB1292,KIA,SOUL 1.6L LX MT,2012,ROJO,VEHICULO UTILITARIO,12-03-2024,2024,USO PARTICULAR,31-03-2029,No existe registro de polarizado
GSB1293,CHEVROLET,N200 VAN PASAJEROS 1.2L TM,2012,BLANCO,CAMIONETA,29-04-2022,2022,USO PARTICULAR,30-04-2027,No existe registro de polarizado
GSB1294,HYUNDAI,ELANTRA 4P 1.6 TM AC,2011,CELESTE,AUTOMOVIL,22-01-2024,2024,USO PARTICULAR,21-01-2029,No existe registro de polarizado
GSB1295,CHEVROLET,SPARK 5P A/C 1.0L ACTIVO,2011,NEGRO,AUTOMOVIL,21-12-2023,2023,PARTICULAR,19-12-2028,No existe registro de polarizado
GSB1296,SUZUKI,GRAND VITARA SZ 2.0L 5P TM 4X2 FL,2011,PLOMO,VEHICULO UTILITARIO,02-07-2024,2024,USO PARTICULAR,01-07-2029,No existe registro de polarizado
GSZ3514,TOYOTA,YARIS HB AC 1.5 5P 4X2 TM,2019,ROJO,AUTOMOVIL,19-06-2025,2025,USO PARTICULAR,18-06-2030,No existe registro de polarizado
GSZ3515,TOYOTA,YARIS HB AC 1.5 5P 4X2 TM,2019,BLANCO,AUTOMOVIL,25-06-2025,2025,USO PARTICULAR,24-06-2030,No existe registro de polarizado
GSZ3516,TOYOTA,NEW FORTUNER AC 2.7 5P 4X4 TM,2018,NEGRO,VEHICULO UTILITARIO,30-10-2023,2023,USO PARTICULAR,31-07-2028,No existe registro de polarizado
GSZ3517,PEUGEOT,PARTNER VPVTC 16HDI BM5 5A AC 1.6 5P 4X2 TM DIESEL,2018,PLOMO,CAMIONETA,12-09-2023,2023,USO PARTICULAR,31-08-2028,No existe registro de polarizado
GSZ3518,PEUGEOT,301 N1 16E AC 1.6 4P 4X2 TM,2019,AZUL,AUTOMOVIL,13-12-2023,2023,USO PARTICULAR,30-09-2028,No existe registro de polarizado
GSZ3519,TOYOTA,NEW HILUX 2.4 CD 4X4 TM DIESEL,2019,BLANCO,CAMIONETA,06-10-2023,2023,PARTICULAR,31-10-2028,No existe registro de polarizado
GSZ3520,TOYOTA,LAND CRUISER 200 VX AC 4.6 5P 4X4 TA,2019,BLANCO,VEHICULO ESPECIAL,06-12-2024,2024,USO PARTICULAR,30-11-2029,No existe registro de polarizado
GSZ3521,TOYOTA,NEW INNOVA AC 2.7 5P 4X2 TA,2019,CREMA,AUTOMOVIL,13-02-2023,2023,USO PARTICULAR,29-02-2028,No existe registro de polarizado
GSZ3522,TOYOTA,PRIUS 4G AC 1.8 5P 4X2 TA HYBRID,2018,BLANCO,AUTOMOVIL,14-03-2023,2023,USO PARTICULAR,31-03-2028,No existe registro de polarizado
GSZ3523,TOYOTA,HILUX 2.7 CD 4X2 TM,2018,BLANCO,CAMIONETA,06-03-2024,2024,USO PARTICULAR,30-04-2029,No existe registro de polarizado
GTC6327,CHEVROLET,BEAT PREMIER AC 1.2 4P 4X2 TM,2020,NEGRO,AUTOMOVIL,16-07-2019,2019,USO PARTICULAR,14-07-2024,No existe registro de polarizado
GTC6328,CHEVROLET,BEAT PREMIER AC 1.2 4P 4X2 TM,2020,VINO,AUTOMOVIL,16-07-2019,2019,USO PARTICULAR,14-07-2024,No existe registro de polarizado
GTC6329,CHEVROLET,SPARK GT AC 1.2 5P 4X2 TM,2019,PLOMO,AUTOMOVIL,16-07-2019,2019,USO PARTICULAR,14-07-2024,No existe registro de polarizado
GTC6330,CHEVROLET,BEAT PREMIER AC 1.2 4P 4X2 TM,2019,PLATEADO,AUTOMOVIL,16-07-2019,2019,USO PARTICULAR,14-07-2024,No existe registro de polarizado
GTC6331,CHEVROLET,D-MAX CRDI 3.0 CD 4X2 TM DIESEL,2019,PLOMO,CAMIONETA,18-07-2019,2019,USO PARTICULAR,18-07-2024,No existe registro de polarizado
GTC6332,CHEVROLET,CAPTIVA LT TURBO 5PAS AC 1.5 5P 4X2 TM,2020,PLATEADO,VEHICULO UTILITARIO,17-07-2019,2019,USO PARTICULAR,15-07-2024,No existe registro de polarizado
GTC6333,CHEVROLET,CAPTIVA PREMIER TURBO 7PAS AC 1.5 5P 4X2 TM,2020,BLANCO,VEHICULO UTILITARIO,22-04-2024,2024,USO PARTICULAR,30-04-2029,No existe registro de polarizado
GTC6334,CHEVROLET,CAPTIVA LT TURBO 5PAS AC 1.5 5P 4X2 TM,2020,NEGRO,VEHICULO UTILITARIO,26-06-2025,2025,USO PARTICULAR,25-06-2030,No existe registro de polarizado
GTC6335,CHEVROLET,SPARK LIFE AC 1.0 5P 4X2 TM,2019,PLATEADO,AUTOMOVIL,21-05-2024,2024,USO PARTICULAR,20-05-2029,No existe registro de polarizado
GTC6336,CHEVROLET,SPARK LIFE AC 1.0 5P 4X2 TM,2019,AZUL,AUTOMOVIL,04-03-2024,2024,USO PARTICULAR,31-07-2029,No existe registro de polarizado
GTF3809,MITSUBISHI,L200 GLX AC 2.4 CD 4X4 TM DIESEL,2020,PLOMO,CAMIONETA,26-02-2025,2025,USO PARTICULAR,26-02-2030,No existe registro de polarizado
GTF3810,MITSUBISHI,L200 HIRIDER AC 2.4 CD 4X2 TM DIESEL,2020,PLOMO,CAMIONETA,23-07-2020,2020,USO PARTICULAR,22-07-2025,No existe registro de polarizado
GTF3811,MITSUBISHI,ECLIPSE CROSS GL AC 2.0 5P 4X2 TA,2020,NEGRO,AUTOMOVIL,10-11-2022,2022,USO PARTICULAR,10-11-2027,No existe registro de polarizado
GTF3812,MITSUBISHI,ECLIPSE CROSS GL AC 2.0 5P 4X2 TA,2020,ROJO,AUTOMOVIL,28-03-2025,2025,USO PARTICULAR,31-03-2030,No existe registro de polarizado
GTF3813,MITSUBISHI,L200 GLX AC 2.4 CD 4X4 TM DIESEL,2020,PLATEADO,CAMIONETA,30-07-2020,2020,USO PARTICULAR,29-07-2025,No existe registro de polarizado
GTF3814,MITSUBISHI,L200 HIRIDER AC 2.4 CD 4X2 TM DIESEL,2020,PLOMO,CAMIONETA,29-07-2020,2020,USO PARTICULAR,28-07-2025,No existe registro de polarizado
GTF3815,MITSUBISHI,ECLIPSE CROSS GL AC 2.0 5P 4X2 TA,2020,PLATEADO,VEHICULO ESPECIAL,30-07-2020,2020,PARTICULAR,29-07-2025,No existe registro de polarizado
GTF3816,MITSUBISHI,L200 GLX AC 2.4 CD 4X4 TM DIESEL,2020,AZUL,VEHICULO ESPECIAL,28-07-2023,2023,USO PARTICULAR,26-07-2028,No existe registro de polarizado
GTF3817,MITSUBISHI,L200 HIRIDER AC 2.4 CD 4X2 TM DIESEL,2020,PLOMO,CAMIONETA,04-08-2020,2020,USO PARTICULAR,03-08-2025,No existe registro de polarizado
GTF3818,MITSUBISHI,L200 HIRIDER AC 2.4 CD 4X2 TM DIESEL,2020,BLANCO,VEHICULO ESPECIAL,14-12-2022,2022,USO PARTICULAR,13-12-2027,No existe registro de polarizado
GTH2648,KIA,PICANTO LX AC 1.2 4P 4X2 TM,2022,NEGRO,AUTOMOVIL,28-01-2022,2022,USO PARTICULAR,27-01-2027,No existe registro de polarizado
GTH2649,KIA,RIO LX AC 1.4 4P 4X2 TM,2021,AMARILLO,AUTOMOVIL,24-06-2024,2024,TRANSP. PUBLICO,31-10-2029,No existe registro de polarizado
GTH2650,KIA,SELTOS LX AC 1.6 5P 4X2 TM,2022,PLOMO,VEHICULO UTILITARIO,28-01-2022,2022,USO PARTICULAR,27-01-2027,No existe registro de polarizado
GTH2651,KIA,PICANTO EX AC 1.2 4P 4X2 TM,2022,BLANCO,AUTOMOVIL,28-01-2022,2022,USO PARTICULAR,27-01-2027,No existe registro de polarizado
GTH2652,KIA,SONET AC 1.5 5P 4X2 TM,2022,ROJO,VEHICULO UTILITARIO,28-01-2022,2022,USO PARTICULAR,27-01-2027,No existe registro de polarizado
GTH2653,KIA,PICANTO LX AC 1.0 4P 4X2 TM,2022,PLOMO,AUTOMOVIL,02-02-2024,2024,USO PARTICULAR,31-01-2029,No existe registro de polarizado
GTH2654,KIA,PICANTO LX AC 1.0 4P 4X2 TM,2022,PLATEADO,AUTOMOVIL,28-01-2022,2022,USO PARTICULAR,27-01-2027,No existe registro de polarizado
GTH2655,KIA,RIO EX AC 1.4 4P 4X2 TM,2022,PLOMO,AUTOMOVIL,28-01-2022,2022,USO PARTICULAR,27-01-2027,No existe registro de polarizado
GTH2656,KIA,SOLUTO LX AC 1.4 4P 4X2 TM,2022,PLOMO,AUTOMOVIL,31-01-2022,2022,USO PARTICULAR,30-01-2027,No existe registro de polarizado
GTH2657,KIA,PICANTO LX AC 1.0 4P 4X2 TM,2022,BLANCO,AUTOMOVIL,31-01-2022,2022,USO PARTICULAR,30-01-2027,No existe registro de polarizado
GTO7337,BMW,IX XDRIVE40 AC 5P 4X4 TA EV,2023,AZUL,VEHICULO UTILITARIO,12-07-2023,2023,USO PARTICULAR,10-07-2028,No existe registro de polarizado
GTO7338,BMW,X5 XDRIVE 40I AC 3.0 5P 4X4 TA HYBRID,2024,PLOMO,VEHICULO ESPECIAL,13-07-2023,2023,USO PARTICULAR,11-07-2028,No existe registro de polarizado
GTO7339,BMW,X1 XDRIVE 25E AC 1.5 5P 4X4 TA HYBRID,2024,NEGRO,VEHICULO ESPECIAL,18-07-2023,2023,USO PARTICULAR,16-07-2028,No existe registro de polarizado
GTO7340,BMW,530E IPERFORMANCE AC 2.0 4P 4X2 TA HYBRID,2023,PLOMO,AUTOMOVIL,18-07-2023,2023,USO PARTICULAR,16-07-2028,No existe registro de polarizado
GTO7341,BMW,X3 XDRIVE 30E AC 2.0 5P 4X4 TA HYBRID,2023,BLANCO,VEHICULO UTILITARIO,19-07-2023,2023,USO PARTICULAR,17-07-2028,No existe registro de polarizado
GTO7342,BMW,X7 XDRIVE 40I AC 3.0 5P 4X4 TA HYBRID,2024,PLOMO,VEHICULO ESPECIAL,27-07-2023,2023,USO PARTICULAR,25-07-2028,No existe registro de polarizado
GTO7343,BMW,X3 XDRIVE 30E AC 2.0 5P 4X4 TA HYBRID,2024,NEGRO,VEHICULO UTILITARIO,28-07-2023,2023,USO PARTICULAR,26-07-2028,No existe registro de polarizado
GTO7344,BMW,218I GRAN COUPE AC 1.5 4P 4X2 TA,2023,NEGRO,AUTOMOVIL,31-07-2023,2023,USO PARTICULAR,29-07-2028,No existe registro de polarizado
GTO7346,MINI,COUNTRYMAN COOPER S AC 2.0 5P 4X2 TA,2024,BLANCO,VEHICULO UTILITARIO,07-08-2023,2023,USO PARTICULAR,05-08-2028,No existe registro de polarizado
GTR7662,CHEVROLET,ONIX LTZ TURBO AC 1.0 4P 4X2 TM,2024,PLOMO,AUTOMOVIL,20-02-2024,2024,USO PARTICULAR,18-02-2029,No existe registro de polarizado
MAA1914,CHEVROLET,CHEVYTAXI A/C,2012,AMARILLO,AUTOMOVIL,01-05-2025,2025,USO PUBLICO,31-05-2030,No existe registro de polarizado
MAA1915,CHEVROLET,FTR 34P CAMION 7.8 2P 4X2 TM DIESEL,2011,BLANCO,CAMION,07-08-2020,2020,USO PUBLICO,30-06-2025,No existe registro de polarizado
MAA1916,NISSAN,SENTRA 1.6 M/T,2010,PLOMO,AUTOMOVIL,25-02-2025,2025,PARTICULAR,24-02-2030,No existe registro de polarizado
